AGEB_ID,GRAPROES_C,VPH_AGUADV_%,PDER_SS_%,ARR_LBIEN_%,Education (percentile),Water (percentile),Health (percentile),Poverty (percentile)
523,8.45,99.19678715,66.1081954,63,0.196,0.938,0.708,0.466
524,8.55,98.77181642,70.61300101,63,0.217,0.857,0.87,0.466
525,7.87,99.65277778,63.86768448,63,0.082,0.983,0.618,0.466
526,8.79,99.03593339,68.74307249,63,0.264,0.909,0.814,0.466
528,10.01,97.69291965,73.71256195,63,0.569,0.648,0.943,0.466
529,10.05,98.61111111,75.56352459,63,0.58,0.823,0.968,0.466
530,7.8,99.1643454,73.81009328,63,0.067,0.934,0.945,0.466
531,8.03,98.76977153,69.35446818,63,0.107,0.857,0.834,0.466
534,13.05,93.33333333,75.27047913,63,0.887,0.273,0.964,0.466
535,9.36,62.8600823,58.49883931,63,0.415,0.063,0.453,0.466
536,11.61,98.13084112,70.45088567,63,0.796,0.721,0.868,0.466
538,12.85,95.37076725,78.15492958,63,0.874,0.381,0.982,0.466
539,7.58,86.03568658,56.10738255,63,0.044,0.136,0.388,0.466
540,7.8,58.03571429,58.92857143,63,0.067,0.057,0.464,0.466
541,7.61,98.19915254,69.30016402,63,0.048,0.732,0.832,0.466
542,7.72,99.02491874,65.29266282,63,0.058,0.907,0.67,0.466
543,10.18,98.47634322,66.52513966,69,0.607,0.793,0.726,0.779
544,9.79,98.90955741,62.91982139,69,0.521,0.886,0.584,0.779
545,10.13,98.9148581,65.60907828,69,0.597,0.887,0.683,0.779
547,10.8,99.10714286,65.35242291,69,0.714,0.923,0.67,0.779
550,10.31,98.93404397,62.45668079,69,0.638,0.891,0.567,0.779
551,11.01,96.94915254,65.85506135,69,0.743,0.53,0.696,0.779
552,10.09,95.70552147,62.92298111,69,0.589,0.403,0.585,0.779
553,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
554,11.04,np.nan,85,69,0.746,np.nan,0.993,0.779
557,10.55,97.15549937,61.69111303,69,0.674,0.562,0.543,0.779
558,10.61,97.66949153,61.42082849,69,0.684,0.64,0.534,0.779
559,10.85,98.7026466,64.42577031,69,0.719,0.842,0.634,0.779
560,12.46,90.46404895,51.36434109,69,0.847,0.2,0.258,0.779
561,12.19,95.67854435,63.84560058,69,0.83,0.4,0.617,0.779
563,10.09,97.29425028,66.1947992,69,0.589,0.581,0.711,0.779
564,10.02,97.71309771,60.87985796,69,0.571,0.652,0.517,0.779
566,9.67,92.84591195,62.28857799,69,0.496,0.255,0.562,0.779
567,10.19,98.41269841,61.8411806,69,0.61,0.78,0.548,0.779
568,10.6,97.68211921,61.2587108,69,0.683,0.644,0.531,0.779
570,10.74,96.69652856,63.0474177,69,0.704,0.503,0.589,0.779
571,10.23,93.27102804,65.18338258,69,0.624,0.271,0.665,0.779
572,9.85,95.17625232,65.81196581,69,0.536,0.366,0.693,0.779
574,9.94,97.12493466,67.39344493,69,0.555,0.557,0.758,0.779
575,9.52,96.63212435,66.68887408,69,0.455,0.498,0.735,0.779
577,10.25,90.53497942,62.41750608,69,0.627,0.201,0.567,0.779
582,10.16,97.89915966,58.32426551,69,0.602,0.682,0.449,0.779
584,10.3,98.4006734,62.89513843,69,0.636,0.778,0.584,0.779
585,10.51,98.2419128,64.71371505,69,0.67,0.741,0.644,0.779
586,10.72,98.51767389,69.29745889,69,0.701,0.804,0.832,0.779
588,10.32,94.08602151,57.63085399,69,0.641,0.304,0.428,0.779
589,10.32,98.68305531,54.20102518,69,0.641,0.837,0.334,0.779
590,10.02,92.13785676,60.81713718,69,0.571,0.236,0.517,0.779
592,10.21,98.02666667,66.36653276,69,0.618,0.705,0.72,0.779
593,10.3,95.36631183,64.2448705,69,0.636,0.38,0.629,0.779
594,9.72,96.0251046,66.6015625,69,0.505,0.434,0.73,0.779
595,10.06,91.47058824,59.86105751,69,0.583,0.218,0.49,0.779
597,11.19,97.44027304,71.22586648,69,0.761,0.602,0.885,0.779
598,10.06,97.09141274,67.93418647,69,0.583,0.552,0.78,0.779
599,9.62,96.53078925,70.62078922,69,0.482,0.483,0.871,0.779
603,9.75,96.41618497,62.62151145,69,0.514,0.473,0.575,0.779
604,12.86,94.5041816,66.22740964,69,0.874,0.326,0.712,0.779
606,10.81,94.67353952,68.19012797,69,0.716,0.334,0.79,0.779
608,10,96.6342558,68.89913776,69,0.568,0.498,0.819,0.779
609,10.64,98.06034483,67.44318182,69,0.688,0.711,0.761,0.779
610,9.14,98.89502762,64.57759898,69,0.354,0.882,0.64,0.779
615,13.15,91.07744108,64.38998957,69,0.893,0.211,0.634,0.779
616,13.34,94.74412172,72.14668315,69,0.907,0.338,0.91,0.779
619,10.62,93.87978142,72.13855422,69,0.685,0.293,0.909,0.779
620,11.47,97.52407153,75.15772871,69,0.786,0.616,0.962,0.779
622,13.54,88.24593128,62.49268578,69,0.923,0.161,0.569,0.779
626,9.85,99.6460177,65.07321275,69,0.536,0.982,0.659,0.779
627,10.76,99.07578558,61.07214429,69,0.708,0.917,0.524,0.779
629,9.54,98.46311475,60.09907678,69,0.46,0.79,0.496,0.779
630,9.66,91.42857143,61.22835498,69,0.492,0.216,0.529,0.779
632,9.85,96.97802198,74.15584416,69,0.536,0.536,0.951,0.779
633,11.5,95.58955896,65.32541183,69,0.789,0.395,0.67,0.779
634,10.33,94.67889908,63.59938993,69,0.643,0.335,0.61,0.779
635,11.79,97.14285714,73.14323607,69,0.809,0.56,0.934,0.779
636,9.99,97.56537421,67.64427625,69,0.566,0.626,0.768,0.779
637,9.33,98.26732673,67.92345044,69,0.408,0.75,0.78,0.779
641,11.34,96.59863946,62.51246261,69,0.775,0.491,0.57,0.779
642,11.5,94.16826004,70.01689189,69,0.789,0.31,0.855,0.779
643,10.39,96.14655717,53.35365854,58,0.652,0.447,0.312,0.341
644,10.1,99.05800694,58.69328987,58,0.591,0.913,0.457,0.341
645,10.69,98.5645933,62.63724662,58,0.696,0.814,0.575,0.341
646,10.32,94.98997996,48.64295125,58,0.641,0.354,0.197,0.341
649,10.58,95.12987013,56.98017714,58,0.68,0.363,0.412,0.341
650,13.05,92.44791667,61.88405797,58,0.887,0.245,0.55,0.341
652,12.93,95.703125,64.95821727,58,0.877,0.402,0.653,0.341
654,10.24,95.72446556,52.80824194,58,0.625,0.404,0.297,0.341
657,9.44,95.29860229,51.74129353,58,0.437,0.375,0.271,0.341
658,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
662,10.18,96.20853081,51.66489926,58,0.607,0.455,0.268,0.341
663,11.09,97.86259542,70.95736122,58,0.752,0.675,0.878,0.341
666,8.7,97.13701431,54.13000978,58,0.245,0.559,0.331,0.341
667,10.62,97.17891611,61.99040767,58,0.685,0.565,0.553,0.341
668,9.82,97.52673797,59.58672087,58,0.53,0.616,0.483,0.341
669,9.89,96.90493736,58.29673477,58,0.545,0.523,0.447,0.341
670,10.69,92.17836257,54.71587581,58,0.696,0.236,0.347,0.341
671,9.63,92.57309942,56.80950361,58,0.485,0.248,0.409,0.341
672,9.18,96.77419355,57.80103077,58,0.366,0.512,0.433,0.341
673,9.64,94.97444634,54.49379078,58,0.487,0.353,0.34,0.341
674,9.78,98.82237488,58.32193909,58,0.519,0.869,0.449,0.341
675,10.07,98.97540984,56.82356035,58,0.586,0.901,0.41,0.341
676,9.09,93.95129615,56.9894535,58,0.338,0.296,0.413,0.341
677,9.43,95.39007092,53.6410445,58,0.435,0.382,0.32,0.341
678,10.89,96.58894646,63.5588843,58,0.724,0.49,0.608,0.341
679,10.36,97.5250442,65.15594542,58,0.648,0.616,0.664,0.341
681,11.34,97.75743707,65.03496503,58,0.775,0.659,0.656,0.341
682,11.95,93.76558603,64.45895522,58,0.818,0.288,0.635,0.341
683,9.53,97.10942877,62.63755158,58,0.456,0.554,0.576,0.341
685,9.7,97.79359431,59.91528687,58,0.501,0.664,0.492,0.341
687,9.42,97.94826048,58.13656669,58,0.432,0.689,0.441,0.341
688,9.22,98.77641824,55.526658,58,0.379,0.859,0.372,0.341
689,9.74,97.63832659,59.83893557,58,0.512,0.638,0.489,0.341
690,9.04,97.82359679,56.16825208,58,0.327,0.669,0.391,0.341
691,8.93,98.62896315,56.21513055,58,0.297,0.826,0.392,0.341
692,12.75,98.58989424,70.34099921,58,0.866,0.817,0.864,0.341
693,13.46,96.68874172,70.75848303,58,0.917,0.502,0.874,0.341
694,11.71,99.20529801,65.28477334,58,0.804,0.939,0.669,0.341
696,11.09,95.83333333,60.11421701,58,0.752,0.413,0.497,0.341
697,10.95,96.41921397,62.94309701,58,0.735,0.473,0.586,0.341
698,12.85,90.49707602,65.60964716,58,0.874,0.2,0.683,0.341
699,8.98,94.24588992,53.43209026,58,0.311,0.315,0.314,0.341
700,9.52,97.95081967,62.32990836,58,0.455,0.69,0.564,0.341
701,8.89,92.4446843,57.07920792,58,0.286,0.244,0.414,0.341
703,9.51,97.74305556,60.78176835,58,0.453,0.656,0.516,0.341
704,13.64,98.9001692,74.82798165,58,0.931,0.884,0.957,0.341
705,13.31,94.19191919,70.95761381,58,0.904,0.312,0.878,0.341
707,9.13,96.39233371,57.48723766,58,0.349,0.472,0.424,0.341
708,9.42,98.15891473,63.87730061,58,0.432,0.726,0.618,0.341
710,9.11,98.07280514,54.8373102,58,0.344,0.712,0.351,0.341
713,12.31,99.07563025,65.14482081,58,0.836,0.916,0.663,0.341
714,12,98.31144465,69.8965705,58,0.821,0.759,0.852,0.341
715,10.89,97.30794485,65.22447502,58,0.724,0.583,0.667,0.341
716,9.3,95.28158295,67.42462954,58,0.398,0.374,0.759,0.341
717,9.92,97.25943971,62.203125,58,0.55,0.577,0.561,0.341
718,10.15,97.87390029,64.78650501,58,0.601,0.677,0.647,0.341
719,9.95,99.1290578,63.20890905,58,0.558,0.927,0.598,0.341
720,10.32,99.13444893,60.06652938,58,0.641,0.929,0.495,0.341
721,10.33,97.77365492,63.12023643,58,0.643,0.661,0.593,0.341
722,10.2,98.05579036,61.05037513,58,0.615,0.709,0.523,0.341
723,10.38,99.43963321,65.34576535,58,0.651,0.966,0.67,0.341
724,9.09,98.86104784,46.98306281,58,0.338,0.877,0.166,0.341
725,8.92,98.49557522,53.5349044,58,0.294,0.798,0.317,0.341
726,8.87,99.1324465,51.61573329,58,0.281,0.928,0.266,0.341
727,7.99,91.04477612,97.59803212,58,0.1,0.21,0.998,0.341
728,8.93,98.57502096,58.93630179,58,0.297,0.816,0.464,0.341
729,9.38,98.65229111,68.26432218,58,0.42,0.831,0.795,0.341
731,13.1,95.08426966,69.31868132,58,0.889,0.36,0.833,0.341
732,11.08,97.05400982,63.55007119,58,0.75,0.545,0.608,0.341
734,10.48,97.35682819,58.50178359,58,0.665,0.592,0.453,0.341
735,10.21,97.46008708,68.06916427,58,0.618,0.606,0.787,0.341
736,10.14,98.2126899,64.75,58,0.599,0.734,0.645,0.341
737,10.27,99.05533063,67.56851722,58,0.63,0.912,0.765,0.341
738,10.59,99.2039801,61.11696523,58,0.681,0.939,0.525,0.341
741,10.61,98.33333333,55.30243519,58,0.684,0.763,0.365,0.341
742,8.63,99.13366337,44.91053095,58,0.233,0.928,0.127,0.341
744,10.31,99.59322034,65.06724827,58,0.638,0.978,0.659,0.341
745,9.76,98.63501484,70.4231902,58,0.516,0.828,0.867,0.341
746,9.47,98.9059081,66.44536156,58,0.441,0.885,0.723,0.341
747,9.66,98.11066127,62.59231905,58,0.492,0.718,0.574,0.341
748,11.51,99.14407989,64.49771689,58,0.79,0.931,0.637,0.341
751,11.48,99.49748744,60.08791209,58,0.787,0.971,0.496,0.341
752,13.58,98.25119237,69.26895307,58,0.926,0.745,0.831,0.341
754,10.22,98.29642249,61.51940545,58,0.621,0.756,0.537,0.341
755,9.19,99.45750452,51.87553282,58,0.368,0.967,0.273,0.341
756,9.27,98.91146589,52.60082925,58,0.391,0.887,0.292,0.341
757,10.13,99.70881864,65.22937803,58,0.597,0.985,0.667,0.341
758,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
759,10.66,96.83933275,60.96003783,58,0.691,0.518,0.52,0.341
760,9.97,96.06188467,56.30725863,58,0.563,0.439,0.395,0.341
761,9.87,98.5046729,58.03108808,58,0.541,0.801,0.439,0.341
762,9.54,98.25834543,55.83524027,58,0.46,0.747,0.38,0.341
763,9.78,98.79518072,58.69770368,58,0.519,0.863,0.457,0.341
765,9.36,98.8657845,62.41975309,58,0.415,0.878,0.567,0.341
766,9.12,98.81690141,52.111678,58,0.346,0.869,0.279,0.341
767,9.34,98.89298893,59.54157783,58,0.41,0.881,0.482,0.341
768,9.13,94.1108545,42.70062185,58,0.349,0.307,0.095,0.341
769,8.82,94.94268375,39.72715319,58,0.269,0.352,0.06,0.341
770,9.83,97.67324229,68.01863524,58,0.531,0.642,0.784,0.341
772,10.03,97.15261959,67.22190853,58,0.574,0.561,0.754,0.341
773,9.85,96.20563035,68.15016652,58,0.536,0.454,0.79,0.341
775,9.13,99.02456647,71.19315624,58,0.349,0.907,0.883,0.341
776,9.68,99.03978052,55.6814221,58,0.497,0.909,0.378,0.341
777,9.18,98.75195008,58.32664526,58,0.366,0.852,0.45,0.341
778,13.9,99.77843427,71.94450562,58,0.953,0.988,0.903,0.341
779,10.37,98.03921569,64.21132842,58,0.649,0.707,0.627,0.341
780,11.3,98.51042701,68.33487797,58,0.771,0.801,0.799,0.341
781,8.47,98.33333333,89.4764459,58,0.2,0.763,0.995,0.341
782,9.12,98.47170591,56.51950719,58,0.346,0.792,0.4,0.341
783,8.16,58.81363063,54.10585929,58,0.131,0.058,0.33,0.341
785,8.73,99.05422446,61.22175732,58,0.252,0.912,0.529,0.341
786,8.97,98.26789838,53.83275261,58,0.309,0.75,0.324,0.341
787,8.86,98.94982497,63.90092879,58,0.279,0.894,0.62,0.341
788,3.97,0,0,58,0,0,0,0.341
789,8.83,96.00997506,65.48302872,58,0.271,0.431,0.677,0.341
794,10.1,97.13603819,61.81702668,58,0.591,0.558,0.547,0.341
796,9.92,97.20972097,53.54551837,58,0.55,0.57,0.317,0.341
797,11.1,96.43192488,64.88664987,58,0.754,0.474,0.65,0.341
798,8.2,59,47.11779449,58,0.142,0.059,0.17,0.341
799,8.75,98.56115108,51.58086745,58,0.256,0.813,0.266,0.341
800,9.02,99.16044776,49.60847536,58,0.322,0.933,0.217,0.341
801,8.93,89.39393939,41.78799489,58,0.297,0.18,0.084,0.341
802,9.14,91.49171271,38.56083494,58,0.354,0.219,0.049,0.341
803,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
804,8.94,98.52320675,63.45966958,58,0.301,0.806,0.605,0.341
808,9.15,97.45176556,60.29738341,58,0.358,0.603,0.504,0.341
809,9.08,98.11536265,57.45081019,58,0.336,0.719,0.424,0.341
810,8.55,98.96432681,58.667267,58,0.217,0.898,0.457,0.341
812,9.66,98.20359281,59.19148936,58,0.492,0.733,0.473,0.341
813,8.59,98.88703395,56.95272425,58,0.224,0.88,0.412,0.341
815,8.64,93.49220898,58.57366421,58,0.235,0.279,0.455,0.341
817,8.2,97.67711963,58.05299196,58,0.142,0.643,0.439,0.341
818,8.45,6.21761658,51.42857143,58,0.196,0.028,0.259,0.341
819,9.39,97.05093834,63.17089603,58,0.423,0.545,0.596,0.341
820,9.22,98.83381924,65.42697754,58,0.379,0.872,0.675,0.341
821,8.46,93.59073359,66.03139013,58,0.199,0.283,0.703,0.341
822,8.43,99.06700594,59.08410015,58,0.191,0.915,0.468,0.341
823,8.05,95.9798995,61.26872808,58,0.11,0.427,0.532,0.341
824,8.95,97.91798107,59.27818588,58,0.304,0.684,0.475,0.341
825,9.19,98.76811594,62.87502301,58,0.368,0.856,0.583,0.341
826,9.41,93.78446115,61.23025555,58,0.429,0.29,0.529,0.341
827,8.91,98.14482346,58.13652074,58,0.291,0.725,0.441,0.341
829,9.79,99.43342776,66.68223208,58,0.521,0.965,0.734,0.341
830,9.99,99.47033898,81.25662778,58,0.566,0.968,0.989,0.341
831,9.75,99.38931298,64.24142208,58,0.514,0.961,0.628,0.341
832,9.21,99.64463397,66.31617114,58,0.376,0.982,0.718,0.341
833,9.48,98.82468168,56.37177462,58,0.444,0.87,0.396,0.341
834,9.84,97.61129207,54.80512547,58,0.534,0.632,0.349,0.341
835,9.1,99.23224568,50.09633911,58,0.34,0.942,0.227,0.341
836,9.02,98.6835443,61.06769108,58,0.322,0.838,0.523,0.341
837,8.26,97.1942446,59.65359144,58,0.154,0.568,0.485,0.341
838,8.1,98.34765367,61.21157324,58,0.118,0.767,0.528,0.341
840,7.89,95.54455446,66.24311732,58,0.085,0.391,0.713,0.341
842,9.47,93.26765189,65.14796972,58,0.441,0.271,0.663,0.341
844,9.55,98.13886901,52.28961465,58,0.463,0.724,0.284,0.341
845,9.28,93.57377049,49.90494297,58,0.393,0.282,0.222,0.341
847,8.81,98.44861021,38.31734961,58,0.267,0.787,0.046,0.341
848,8.49,98.60237596,60.95976908,58,0.207,0.82,0.52,0.341
849,8.45,93.37748344,57.53397676,58,0.196,0.275,0.426,0.341
851,8.26,99.80392157,66.17429838,58,0.154,0.989,0.711,0.341
852,8.05,95.5465587,58.48272279,58,0.11,0.391,0.452,0.341
855,8.4,98.67036011,35.60500695,58,0.184,0.833,0.029,0.341
856,8.48,98.41718485,56.44564599,58,0.204,0.781,0.397,0.341
857,8.59,99.09596662,50.4222973,58,0.224,0.921,0.234,0.341
858,8.39,95.83550234,62.25582861,58,0.182,0.414,0.562,0.341
860,8.48,98.82736156,59.74562798,58,0.204,0.87,0.487,0.341
861,8.74,99.14728682,58.20924386,58,0.253,0.931,0.444,0.341
862,8.89,99.23329682,54.84084881,58,0.286,0.943,0.351,0.341
863,8.27,82.34501348,62.54586058,58,0.157,0.109,0.57,0.341
864,7.81,95.75471698,61.23160341,58,0.069,0.406,0.53,0.341
865,8.4,95.95015576,50.91442133,58,0.184,0.424,0.247,0.341
866,7.76,97.2826087,58.36627141,58,0.064,0.579,0.451,0.341
867,8.61,99.15314044,65.59098721,58,0.229,0.931,0.683,0.341
868,8.68,99.62207105,62.18665638,58,0.243,0.981,0.56,0.341
869,8.63,99.12216533,63.14707531,58,0.233,0.926,0.595,0.341
870,9.4,99.13461538,61.39534884,58,0.426,0.929,0.534,0.341
871,9.88,99.24433249,68.14276272,58,0.543,0.944,0.789,0.341
872,9.97,97.33924612,61.70094497,58,0.563,0.589,0.544,0.341
875,9.63,93.10839914,56.2524122,58,0.485,0.266,0.393,0.341
878,10.44,97.32519944,56.46078561,58,0.66,0.586,0.398,0.341
880,10.03,83.6858006,62.86398085,58,0.574,0.117,0.582,0.341
881,12.01,97.06959707,72.31030578,58,0.822,0.549,0.914,0.341
882,10.49,95.55353902,68.88665494,58,0.665,0.392,0.818,0.341
884,9.24,98.92473118,60.2233677,58,0.384,0.889,0.502,0.341
885,9.85,98.33068362,61.52948044,58,0.536,0.763,0.538,0.341
887,10.91,98.49710983,72.30161143,58,0.728,0.799,0.913,0.341
888,10.05,98.01783944,72.27547931,58,0.58,0.702,0.912,0.341
889,9.66,97.92429792,71.2372449,58,0.492,0.685,0.886,0.341
890,9.77,99.17279412,65.37110747,58,0.517,0.936,0.671,0.341
891,10.74,99.27404719,65.50936501,58,0.704,0.947,0.678,0.341
893,10.19,97.68856448,68.70988447,58,0.61,0.647,0.812,0.341
896,9.32,95.41284404,42.68511401,58,0.404,0.383,0.095,0.341
897,10.18,98.85057471,68.72289157,58,0.607,0.875,0.812,0.341
898,10.84,98.99497487,71.02241662,58,0.719,0.903,0.879,0.341
899,10.21,97.10610932,68.69186047,58,0.618,0.554,0.811,0.341
902,10.19,99.30966469,71.71000788,58,0.61,0.951,0.895,0.341
903,9.2,79.00890869,64.94173141,58,0.372,0.099,0.652,0.341
904,9.75,97.62711864,59.96835443,58,0.514,0.636,0.492,0.341
906,9.31,98.93867925,50.14236902,58,0.401,0.892,0.228,0.341
909,7.99,94.35938759,56.02739726,58,0.1,0.32,0.385,0.341
910,8.05,97.71309771,49.35664797,58,0.11,0.652,0.211,0.341
911,7.72,98.34254144,48.8885702,58,0.058,0.766,0.203,0.341
912,10.83,98.97435897,66.01895735,58,0.717,0.9,0.703,0.341
917,8.88,99.11426041,54.46642034,58,0.285,0.924,0.339,0.341
919,8.48,98.44271413,57.28602384,58,0.204,0.785,0.42,0.341
922,8.05,98.55072464,67.38952537,58,0.11,0.811,0.758,0.341
923,7.49,80.4570528,48.55164875,58,0.035,0.102,0.196,0.341
924,8.21,96.03524229,52.93688435,58,0.144,0.436,0.301,0.341
925,7.99,93.89097744,46.86164229,58,0.1,0.293,0.163,0.341
927,10.12,99.57142857,66.33480826,58,0.594,0.976,0.719,0.341
928,11,97.47706422,67.5560946,58,0.742,0.61,0.764,0.341
929,9.85,98.1878089,68.62363919,58,0.536,0.73,0.809,0.341
930,9.4,98.87850467,66.14770459,58,0.426,0.88,0.71,0.341
931,8.66,94.88272921,65.81676016,58,0.238,0.349,0.694,0.341
934,11.42,98.96396396,72.32403718,58,0.781,0.898,0.914,0.341
936,12.9,97.78481013,72.36675127,58,0.875,0.661,0.915,0.341
940,10.74,99.01315789,69.76259892,58,0.704,0.905,0.847,0.341
954,8.1,75.12315271,48.46473029,58,0.118,0.087,0.194,0.341
955,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
956,9.76,99.25978146,58.11936155,58,0.516,0.946,0.44,0.341
957,8.91,84.66757123,49.21102826,58,0.291,0.122,0.209,0.341
959,9.54,95.34883721,55.84196579,58,0.46,0.378,0.38,0.341
963,8.35,87.27735369,56.92401961,58,0.174,0.147,0.411,0.341
964,7.84,99.11347518,63.66565962,58,0.075,0.923,0.611,0.341
965,7.59,98.70466321,57.25396351,58,0.046,0.843,0.418,0.341
966,7.71,98.37157661,48.30769231,58,0.057,0.773,0.191,0.341
969,9.53,93.58151476,56.26272912,58,0.456,0.282,0.393,0.341
970,10.03,99.02439024,66.23431552,58,0.574,0.906,0.713,0.341
971,10.44,97.87460149,65.82314473,58,0.66,0.678,0.694,0.341
972,9.07,98.63429439,59.64414159,58,0.334,0.827,0.484,0.341
973,9.38,98.04804805,57.88646631,58,0.42,0.708,0.435,0.341
974,11.65,98.92787524,68.84910486,58,0.8,0.89,0.816,0.341
975,10.31,98.01324503,71.82917417,58,0.638,0.702,0.899,0.341
976,9.43,97.23557692,60.01213592,58,0.435,0.574,0.494,0.341
978,9.68,98.27357238,51.34668508,58,0.497,0.752,0.257,0.341
980,8.4,98.94875164,61.4842176,58,0.184,0.894,0.535,0.341
982,9.41,97.57834758,54.67718269,58,0.429,0.627,0.346,0.341
985,10.1,97.69119769,65.51139574,58,0.591,0.647,0.679,0.341
986,11.61,98.19630872,73.97450461,58,0.796,0.732,0.948,0.341
988,10.36,98.6013986,58.00659582,58,0.648,0.82,0.438,0.341
989,10.15,97.96437659,58.2310141,58,0.601,0.693,0.445,0.341
992,7.83,96.3091922,46.5,58,0.073,0.463,0.156,0.341
993,7.96,93.6535163,45.40777439,58,0.094,0.285,0.137,0.341
994,8.9,99.77561705,61.96078431,58,0.289,0.988,0.552,0.341
995,11.96,96.03267211,71.93043478,58,0.819,0.436,0.902,0.341
996,9.66,97.51671442,55.08539383,58,0.492,0.615,0.358,0.341
998,10.98,96.91289967,59.70239903,58,0.737,0.525,0.486,0.341
1000,8.08,88.40782123,57.40677386,58,0.115,0.163,0.423,0.341
1001,8.47,97.24919094,63.12794349,58,0.2,0.576,0.594,0.341
1002,7.89,98.30097087,53.46620451,58,0.085,0.756,0.316,0.341
1003,7.77,78.29787234,47.43807262,58,0.066,0.095,0.177,0.341
1004,7.55,84.55497382,56.02950609,58,0.041,0.121,0.385,0.341
1005,7.7,60.96866097,59.10493827,58,0.055,0.061,0.469,0.341
1006,10.17,99,67.5944334,58,0.604,0.903,0.766,0.341
1007,11.99,99.07749077,96.07064018,58,0.821,0.917,0.997,0.341
1009,8.32,96.98643898,53.52544451,58,0.17,0.537,0.317,0.341
1013,8.92,98.08853119,54.50203009,58,0.294,0.714,0.341,0.341
1014,11.59,94.89795918,62.05896568,58,0.795,0.349,0.555,0.341
1016,8.83,99.38461538,54.15220294,58,0.271,0.96,0.331,0.341
1018,10.91,97.36147757,66.54144753,58,0.728,0.592,0.727,0.341
1020,6.92,96.02763385,43.83680556,58,0.011,0.435,0.111,0.341
1023,9.99,95.03219871,62.93513649,58,0.566,0.356,0.586,0.341
1025,9.92,98.03220036,67.79743155,58,0.55,0.706,0.774,0.341
1026,8.26,99.64788732,64.35294118,58,0.154,0.982,0.632,0.341
1029,11.45,98.22419534,67.71573604,58,0.784,0.737,0.771,0.341
1030,10.55,99.64912281,64.90045942,58,0.674,0.983,0.65,0.341
1033,7.82,91.61554192,38.12127237,58,0.072,0.222,0.046,0.341
1034,8.71,95.92529711,56.06319385,58,0.248,0.421,0.386,0.341
1035,9.56,98.47750865,46.74112352,58,0.467,0.794,0.161,0.341
1036,10.14,98.59022556,65.13383665,58,0.599,0.818,0.662,0.341
1039,10.55,98.13519814,68.47275032,58,0.674,0.723,0.804,0.341
1040,8.29,97.06666667,42.70235819,58,0.162,0.548,0.095,0.341
1044,9.47,98.80239521,64.13894325,58,0.441,0.864,0.625,0.341
1055,10.62,99.36440678,68.61003861,58,0.685,0.958,0.809,0.341
1059,5.71,95.93639576,74.14330218,65,0.001,0.423,0.95,0.668
1060,10.04,98.46827133,77.0260223,65,0.578,0.79,0.978,0.668
1063,13.2,96.31512071,72.80061468,65,0.896,0.463,0.928,0.668
1066,11.23,93.33950046,73.52062164,65,0.766,0.274,0.939,0.668
1067,9.17,99.53325554,62.08765681,65,0.364,0.973,0.557,0.668
1069,13.37,96.46324549,72.28359108,65,0.909,0.477,0.913,0.668
1070,12.66,94.10609037,68.94018888,65,0.859,0.306,0.821,0.668
1071,9.19,98.39650146,61.71604463,65,0.368,0.777,0.545,0.668
1072,10.02,98.27990618,66.0725519,65,0.571,0.753,0.706,0.668
1073,9.55,96.7074318,63.07298335,65,0.463,0.504,0.591,0.668
1074,12.11,97.64397906,75.06549178,65,0.826,0.639,0.96,0.668
1075,13,93.81443299,73.10344828,65,0.884,0.291,0.933,0.668
1076,11.7,97.99528302,65.61704835,65,0.803,0.699,0.684,0.668
